body,starting_a,starting_e,host
55_summary,1.326806202893461,0.005049328312431,70OphA
56_summary,1.326806202893461,0.005049328312431,70OphA
57_summary,1.326806202893461,0.005049328312431,70OphA
58_summary,1.326806202893461,0.005049328312431,70OphA
59_summary,1.326806202893461,0.005049328312431,70OphA
60_summary,1.326806202893461,0.005049328312431,70OphA
61_summary,1.326806202893461,0.005049328312431,70OphA
62_summary,1.326806202893461,0.005049328312431,70OphA
63_summary,1.326806202893461,0.005049328312431,70OphA
64_summary,1.326806202893461,0.005049328312431,70OphA
65_summary,1.326806202893461,0.005049328312431,70OphA
66_summary,1.326806202893461,0.005049328312431,70OphA
67_summary,1.326806202893461,0.005049328312431,70OphA
68_summary,1.326806202893461,0.005049328312431,70OphA
69_summary,1.326806202893461,0.005049328312431,70OphA
70_summary,1.326806202893461,0.005049328312431,70OphA
71_summary,1.326806202893461,0.005049328312431,70OphA
72_summary,1.326806202893461,0.005049328312431,70OphA
73_summary,1.326806202893461,0.005049328312431,70OphA
74_summary,1.326806202893461,0.005049328312431,70OphA
75_summary,1.326806202893461,0.005049328312431,70OphA
76_summary,1.326806202893461,0.005049328312431,70OphA
77_summary,1.326806202893461,0.005049328312431,70OphA
78_summary,1.326806202893461,0.005049328312431,70OphA
79_summary,1.326806202893461,0.005049328312431,70OphA
80_summary,1.326806202893461,0.005049328312431,70OphA
81_summary,1.326806202893461,0.005049328312431,70OphA
82_summary,1.326806202893461,0.005049328312431,70OphA
83_summary,1.326806202893461,0.005049328312431,70OphA
84_summary,1.326806202893461,0.005049328312431,70OphA
85_summary,1.326806202893461,0.005049328312431,70OphA
86_summary,1.326806202893461,0.005049328312431,70OphA
87_summary,1.326806202893461,0.005049328312431,70OphA
88_summary,1.326806202893461,0.005049328312431,70OphA
89_summary,1.326806202893461,0.005049328312431,70OphA
90_summary,1.326806202893461,0.005049328312431,70OphA
91_summary,1.326806202893461,0.005049328312431,70OphA
92_summary,1.326806202893461,0.005049328312431,70OphA
93_summary,1.326806202893461,0.005049328312431,70OphA
94_summary,1.326806202893461,0.005049328312431,70OphA
95_summary,1.326806202893461,0.005049328312431,70OphA
96_summary,1.326806202893461,0.005049328312431,70OphA
97_summary,1.326806202893461,0.005049328312431,70OphA
98_summary,1.326806202893461,0.005049328312431,70OphA
99_summary,1.326806202893461,0.005049328312431,70OphA
100_summary,1.326806202893461,0.005049328312431,70OphA
101_summary,1.326806202893461,0.005049328312431,70OphA
